Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10
3.09194,8.45642,19.1169,0.878399,1.87986,0,0,0,0,0
7.23051,3.25511,3.54524,5.232,3.44146,2.95583,8.49897,4.00099,0.444931,0.312681
3.73778,12.6374,11.5178,0,0,0,0,0,0,0
4.85484,0.40429,2.62599,1.09854,30.8046,0,0,0,0,0
19.6371,6.49558,11.7011,0,0.729858,0.990755,0.167654,0,0,0
0,0,0,0,0,0,0,0,0,0
3.21311,2.93643,2.82908,3.69041,9.33727,19.7442,39.9268,0.783915,1.21022,0
20.0332,3.54222,4.80685,4.51753,3.39814,2.77187,3.78321,34.1356,3.09887e-07,2.28054
2.82032,2.96407,3.32421,4.03716,11.996,1.4793,2.5321,0.0990335,0,0
3.22542,3.09306,2.77327,3.41965,2.99449,2.82263,2.95526,6.11567,4.25722,26.9047
4.67366,87.9785,10.5283,0.0862646,0,0,0,0,0,0
14.6428,0,0,0,16.9152,0.559874,0,0,0,0
9.78057,4.77832,0,0,0,0,0,0,0,0
3.27588,3.30218,3.07171,4.07155,13.1132,12.924,4.15059,2.10569,0.509174,0
3.9369,4.48316,36.5906,15.8548,5.16319,1.5327,0.10375,0.00779898,1.82675,0
7.06139,17.0295,23.9979,2.14379,0,0,0,0,0,0
3.96459,4.11409,2.90039,8.68081,2.94609,44.1475,5.77278,5.24992,0,0
3.49268,3.87793,4.38479,2.79781,100.04,3.22877,0,0,0,0
3.65894,6.21524,6.13221,9.71087,17.5432,23.205,0.247616,0,0,0
4.47983,3.1478,93.1958,18.3127,0.710598,0.0612374,0,0,0.0559243,0
11.4706,0.683004,13.7061,0.25687,0,0,0,0,0,0
2.75352,0.143445,0.184753,4.3693,0,0,0,0,0,0
3.08583,5.48524,19.0137,21.3926,12.9297,1.31926,0.0452824,1.62167,0,0
4.98153,3.16314,3.12218,14.9678,3.8317,17.2471,1.48735,4.36049e-05,0,0
5.75683,82.7965,34.0367,1.40998,0.438793,0.0885207,5.6617e-06,0,0,0
3.38689,16.4894,17.1041,3.9941,17.1457,0,0,0,0,0
2.94576,4.36262,2.90515,30.1418,27.0382,0.465068,0.201684,0,0,0
4.31415,4.03491,3.09432,3.24201,4.7713,32.3801,0.299179,0.0447643,0,0
3.17705,6.64023,20.6394,18.882,2.52563,0,0,0,0,0
36.0698,64.3891,9.01626,0.0804249,0,0,0,0,0,0
2.94176,3.37688,38.3722,2.66173,0.299325,0,0,0,0,0
3.58846,5.00659,3.96729,27.1013,9.95138,1.8218,0,0,0,0
10.3709,15.3856,2.6691,0.189109,0,16.1597,0,0,0,0
3.3079,5.47333,21.8945,10.7918,21.4406,0,1.33073,0,0,0
3.07676,4.07854,19.5403,0.49127,4.81844e-06,0,0.27261,2.00327,0,0
37.7603,5.2069,2.94776,2.96943,0,0,0,0,0,0
3.15257,9.76026,11.8502,5.54672,3.26356,0,4.40598,5.68446,7.00428,0
3.1222,8.74289,8.09572,6.54039,1.50776,64.5962,0,0,0,0
3.66699,6.94848,5.20144,23.7964,8.54119,1.58923,1.35245,0,0,0
12.5214,12.6302,10.4955,13.5653,0.666723,0,0,0,0,0
15.7806,36.5369,2.17551,0.31721,0,0,0,0,0,0
6.67983,18.7397,4.63549,0.509449,0.143945,0,0,0,0,0
3.16874,3.12302,2.88326,7.42281,14.355,12.1866,5.62813,9.94253,0,18.324
3.51919,4.97144,3.12907,4.01197,43.752,10.3788,0,0,0,0
18.0507,18.6656,3.37096,1.15253,6.81937,0.776917,0.0449191,0,0,0
17.2517,11.7616,0.787788,0,0,0,0,0,0,0
16.546,0.45413,0,0.276459,1.03651,6.88894e-06,0,0,0,0
4.4736,4.69574,5.15071,7.05809,0.70399,16.8252,0,0,0,0
32.7425,1.8771,30.9761,0,0,0,0,0,0,0
17.746,1.44312,3.14607,0,0,0,0,0,0,0
35.784,0.223008,0.12148,0,0,0,0,0,0,0
24.1001,5.01975,0.0243101,0,0,0,0,0,0,0
5.61634,4.24028,4.36923,12.975,1.14506,2.6332,0,0,0,0
5.95152,11.6504,2.77248,2.68292,1.1238,2.13987,0,0,0,0
3.43533,1.55581,2.53805,0.0787573,0,0,0,0,0,0
6.90226,13.6869,0.241088,0,0,50.8046,13.164,0,0,0
52.2196,9.74623,1.97299,1.99343,1.18827,0,0,0,0,0
6.86056,4.58457,4.26196,0.0950119,2.33201,0,11.5239,0,0,0
6.29483,4.10122,3.39151,4.32316,4.36954,17.5332,53.4693,0.20225,0,0
4.44061,60.8321,37.8357,1.23336,0.12302,0,0,0,0,0
9.73199,34.5605,1.66267,0,0,0,0,0,0,0
3.38257,3.30998,15.7283,5.44484,1.43665,0.0374245,8.73174e-05,1.50819e-06,0,0
7.57678,17.42,0.0210814,0,0.0367722,0,0,0,0,0
2.66056,10.7063,0.894322,0.270069,0,0,0.583176,1.80699,0,0
3.06447,2.79202,3.18595,4.17966,23.8687,0.644658,1.50977,0.313322,0,0
21.4075,1.50653,0.378599,1.34444,11.4105,0.105735,0,0,0,0
3.55044,4.78121,11.1115,11.6005,0.916956,0,0,0,0,0
3.88458,3.34647,3.63229,22.062,7.43494,5.96885,5.35825,7.2107,10.4529,0
3.06247,7.63326,4.68988,6.09907,28.5711,4.59391,0.624398,0.130821,0,0
2.9287,3.81704,36.3541,5.61871,2.11185,0.463456,0,0,0,0
31.2878,3.74293,4.97565,3.38645,4.54768,11.8224,0.679032,0.338461,0,0
3.69471,7.77974,124.705,20.0996,0.280005,0.397546,0,0,0,0
5.80877,37.6842,15.6352,1.59414,0.185965,0.355793,0.450414,0.0119431,0.531527,0
3.72619,4.70578,3.01276,5.52512,39.8107,11.2063,0.016388,0.255078,0,0
11.3468,39.5597,24.0303,12.7749,0.307964,0,0,0,0,0
3.17587,7.42665,4.02991,3.20346,6.14165,8.27763,46.5129,0,0,0
6.00712,13.6941,45.6036,2.41213,3.44515,0.00377779,0,0,0,0
4.37254,17.3317,14.8287,4.71893,0,0,0,0,0,0
2.78572,0.286078,7.46215,4.89511,12.5877,46.587,0,0,0,0
27.2618,24.9826,8.1609,6.25458,3.87612e-05,2.07445e-05,0,0,0,0
3.51314,3.23123,4.51742,3.20167,23.0168,39.3224,0.72279,1.28956,0,0
5.29513,3.83739,2.83907,3.58245,3.10823,5.90403,10.8978,0.86288,0.000437836,0.0318311
18.0191,10.284,5.41983,0,0,0,0,0,0,0
20.5732,51.704,5.16728,0.174905,0,0,0,0,0,0
4.70108,4.50665,0.849174,4.12722,0.00571154,0,0,0,0,0
11.4764,8.40679,0.690635,0,0,0,0,0,0,0
17.6378,18.708,14.715,12.5143,0.000108584,0,0,0,0,0
3.62011,7.5015,57.6396,3.53491,0,0,0,0,0,0
5.11962,4.98998,5.26155,6.45055,10.6867,0,0,0,0,0
15.3209,0.786126,3.61218,1.59267,0.277055,0.0785267,0,0,0,0
3.55728,3.27582,3.58868,4.22683,2.94324,3.07619,3.88741,3.58933,2.92086,3.90717
20.8942,0.352075,0,0,0,0,0,0,0,0
2.97787,0.35495,27.4781,3.50488,1.09324,0,0,0,0,0
4.69648,3.97187,23.6594,0.622348,1.23386,19.5313,0,0,0.146371,0.337279
13.521,4.44966,0.177527,0,0,0,0,0,0,0
3.50842,5.02376,28.3076,0.0725681,2.18412,0,0,0,0,0
3.82545,3.06907,3.11909,3.46973,3.12103,5.36138,4.52731,3.99985,6.01755,2.78592
9.98842,2.90351,3.95727,3.04613,3.33909,4.69831,5.10616,48.5115,6.05537,0.362276
4.84301,17.0944,4.97016,0,0,0,0,0,0,0
2.90751,22.9604,6.58873,0.351087,0.166514,0,0,0,0,0
6.5987,7.59322,4.43507,119.471,1.43352,0.744963,0,0,0,0
7.16398,11.0498,14.6795,4.119,0.0726714,0.0971317,0,0,0,0
11.3109,3.30044,62.1618,28.371,6.72725,0.659575,1.96226,0.779601,0,0
3.28459,3.71472,3.13153,4.64138,3.48309,5.10988,3.09482,5.60954,31.9721,0.342878
3.05877,3.22037,3.14877,3.17304,2.72502,3.28672,2.99123,2.93016,5.09579,3.56072
2.89106,9.51518,34.071,0.702506,0.383848,0.724671,1.08486,0,0,0
25.2892,10.2418,1.15455,0,0,0,1.7099,0.251892,0,0
2.82735,4.06549,41.2817,6.54262,0,0,0,0,0,0
20.2074,3.08268,4.09556,14.34,1.2143,1.49762,0.600751,0,0,0
44.661,23.9358,1.4491,0.0800177,0.406448,0,0,0,0,0
3.77926,3.13361,74.7518,4.2624,4.67563,0,0,0,0,0
5.24501,2.34493,4.60645,17.3096,2.1438,0,0,0,0,0
5.62989,4.8033,0,0,0,0,0,0,0,0
10.3972,4.16331,1.3097,0.0700048,0,0,0,0,0,0
4.03718,3.73701,4.78211,28.5657,1.16114,0.338505,0,0,0,0
3.50985,2.58236,3.12609,3.29764,3.43894,3.71358,4.08328,7.2462,11.7431,1.46393
110.785,0.408471,1.11721,0.90226,0,0,0,0,0,0
2.99656,2.9024,3.41612,2.93337,3.41159,3.60202,3.28644,6.13664,31.179,0.371589
4.22039,9.13736,10.5218,6.63029,11.7685,9.32718,4.07164,0,0,0
3.72365,73.6752,33.241,0.265806,0.366533,0,0,0,0,0
8.50638,4.20289,7.46559,2.88452,3.6488,3.29476,10.9422,6.49022,6.57254,2.49748
10.0804,24.9326,0.0321774,0,0,0,0,0,0,0
49.7402,2.57154,0,0,0,0,0,0,0,0
111.852,1.37951,1.08512,5.96362,1.02493,3.04808,0,0,0,0
14.8101,27.3599,1.91802,5.50352,0.197242,0,0,0,0,0
5.81741,3.59446,2.95169,3.30316,4.04076,3.99935,5.94458,39.0545,0.487363,0
3.06579,4.45073,22.1285,3.20019,1.32031,0,0,0,0,0
3.55637,4.05637,17.9242,3.07137,1.78969,1.01403,0.000381312,2.31451e-07,0,0
3.06357,8.71337,20.9189,0.445915,0.0923138,0.149576,0.854751,0.0195323,0.124857,0
9.27609,8.27505,10.6272,0,0,0,0,0,0,0
56.5854,0.153957,0,0,0,0,0,0,0,0
68.3771,2.60992,0.631863,0,0,0,0,0,0,0
3.45652,5.1417,4.66975,4.18866,20.2381,4.84111,54.667,26.0598,0.379962,0.156579
4.15979,58.8177,5.61658,3.51479,0.0479566,0,0,0,0,0
5.17684,7.37368,4.97358,4.82675,17.4665,8.40787,0,0,0,0
15.3482,17.5905,2.83624,0.267768,0.00302975,0,0,0,0,0
3.33791,9.5242,4.51459,3.83109,25.806,5.87336,4.35499,1.26111,0,0
2.93372,5.2509,3.04968,3.49907,3.36096,3.29219,36.2109,3.21444,3.05975,3.74873
9.88004,22.7502,17.3688,8.42474,4.64655,0,0,0,0,0
5.69748,6.60808,5.56903,6.26055,26.7043,0.0663281,0.009398,0,0,0
4.08116,26.3787,6.43339,0.0770243,0,0,0,0,0.613514,0
39.8983,14.0134,0,0,0,0,0,0,0,0
3.14577,2.91538,4.83536,44.8419,5.78076,1.98098,0.113311,0,0,0
9.22872,2.35424,5.06614,0.113943,0,0,0,0,0,0
4.27241,18.2959,20.1589,3.76473,7.29825,0.00617944,0,0,0,0
8.00146,44.5782,0.399913,0.000476089,0.00119987,1.20597e-05,0,0,0,0
3.06439,3.97889,7.99459,26.5515,1.86043,2.41873,0.50152,0.141643,0,0
18.3121,1.17879,2.58273,1.47833,0,0,0,0,0,0
11.2668,2.85797,1.46668,0.00699247,0,0,0,0,0,0
3.01592,14.4604,5.02035,20.8335,2.34567,1.99468,0.216826,0.000295303,0,0
4.57907,3.50101,160.473,1.44813,0.395427,0.0900999,1.07022,0,0,0
6.96655,6.94726,1.36189,10.3711,1.3502,0.0670162,0,0.336553,0,0
3.16105,3.2241,5.04404,4.52026,88.3611,11.2272,0.361937,0,0,0
3.32231,14.0743,20.2231,46.5085,4.20162,0.0728809,0,0,0,0
3.34839,90.734,16.5108,1.78438,0,0,0,0,0,0
2.84756,4.37433,6.59148,4.19785,3.28818,3.77995,2.85413,3.01424,6.03008,3.40616
3.4254,3.47448,8.82187,0,0.168895,5.79278,6.56194,0,10.4094,0
16.5616,12.1771,0,1.82569,2.61602,0.576306,0.345476,0,0,0
10.6841,5.91183,15.948,37.7274,1.44089,1.07909,0.0309764,0,0,0
3.25009,4.183,5.87521,3.82445,3.99328,4.42676,3.27586,3.30752,3.4178,5.15541
5.09653,6.72065,6.79932,2.26596,0.25557,0,0,0,0,0
10.0947,11.2403,0.506007,0.0874265,0.00119055,0,0.288219,4.7302,2.95855,0
17.3087,0.62118,4.10647,0,0,0,0,0,0,0
41.3696,5.73291,7.72044,0,0,0,0,0,0,0
5.20155,6.34099,1.25713,0,0,0,0,0,0,0
0.0953871,0.0945791,0,0.580923,0,0,0,0,0,0
3.44291,2.81274,3.4639,2.90624,3.28651,2.89788,2.88251,3.0645,3.03543,3.74039
3.12051,3.05119,3.90981,3.11991,25.5815,1.64368,0,0,0,0
5.06174,1.80658,0.460314,19.2281,0,0,0,0,0,0
2.85899,8.09328,4.51168,0,0.117946,0,0.184896,0,0,0
3.06341,3.62868,1.97511,1.53049,3.15941e-06,0,0,0,0,0
16.0727,99.9288,1.08964,0.0256868,0,0,0,0,0,0
3.1718,5.66414,9.4164,44.0183,6.50934,2.57427,0,0,0.0826863,0
11.9313,12.3897,1.3469,0.901732,0,0,0,0,0,0
9.13653,3.903,1.53211,14.0583,1.36728,0.221713,0,0,0,0
4.25389,3.7719,6.96397,14.1264,5.18511,3.15464,3.67388,1.47738,0,0
3.40795,5.23171,2.96995,6.06551,3.11614,4.65571,3.42325,2.91322,3.66208,5.71178
8.03786,3.08786,3.55556,0.939457,0,0,0,0,0,0
3.24715,3.06089,3.71465,22.5559,14.5053,1.80959,0,0,0,0
12.8491,4.89153,4.32887,4.56932,5.71806,5.9191,7.84562,1.11056,1.60145,0
7.26648,3.73869,12.795,8.6684,3.34695,0,0,0,0,0
4.55044,5.21225,5.28529,39.1214,5.12475,0.287974,0.0886421,0.95237,0,0
24.4146,4.59166,0,0.521996,0,0,0,0,0,0
5.59438,4.76606,95.6551,0.412774,0.461595,40.2915,4.07134,0,0,0
3.20354,3.28645,2.88676,3.47526,0.434068,1.00293,0,0,1.39358,1.59441
8.02946,60.2924,0.38083,0.00884011,0,0,0,0,0,0
5.53317,14.3397,7.33707,21.7146,0.00479836,0,0,0,0,0
6.56852,21.5871,0.617928,0,0,0.370113,0,0,0,0
5.60659,4.63448,3.22546,5.14723,32.5312,2.44225,13.7603,0,0,0
7.89712,8.48939,4.84513,0.412814,1.2404,0,0,0,0,0
3.07551,3.19362,3.92091,5.24358,3.72779,3.34476,7.00308,1.08196,0.425934,0
3.57743,2.95429,3.20477,3.49532,3.09997,4.14648,4.72295,4.91673,2.54454,0.389937
25.6671,0.453624,0.000227052,8.20382,0.370384,0,10.0508,0,0,0
4.69624,7.68135,4.76792,2.62996,1.74019,0.733264,0.00230978,0,0.500049,0
79.4951,0.90059,0.116843,1.90608,0.756962,0.217415,0.141182,0,0,0
3.02085,28.5462,12.7488,0.157292,3.31834,0.289868,0,0,0,0
67.3501,4.22337,0.223323,2.09414,0.215779,2.26563,0.231496,0,0,0
2.79382,3.27419,2.98086,2.78407,3.24237,3.50088,3.02563,15.3074,7.89808,3.13948
6.33546,4.91381,102.548,0.815865,2.64864,1.04467,0,4.56491,0,0
3.80981,3.23991,8.07227,4.16406,3.474,2.97388,11.1733,8.28478,0.45272,0.306957
1.66215,2.88035,1.4591,0.915908,1.35728,0,0,0,0,0
60.6729,0.922122,4.239e-05,0,0,0,0,0,0,0
3.77928,3.54737,3.37993,2.82814,2.86784,2.99354,3.14459,3.40633,3.93968,9.7559
4.12555,0.650463,0.012874,1.95955,0.613852,0.483219,0,0,0.717335,1.94852
3.24664,1.12925,0.913054,13.7113,0.196544,1.60078,0,0,0,0
33.4415,17.2963,0.00145267,0,0,0,0,0,0,0
19.4075,2.62395,0.08756,0,0,0,0,2.59548,0,0
3.45971,2.93936,2.99504,3.50376,3.26897,11.4796,3.44391,0,0,0
9.82571,48.4074,0,0,0,0,0,0,0,0
22.1551,3.10816,0.00244043,0,0,0,0,0,0,0
3.95366,3.29631,3.1444,10.5939,34.213,2.65722,2.68801,3.09826,0.0066228,0.258166
4.06117,4.17132,6.08161,11.1691,6.81839,3.73201,0.0466015,0,0,0
3.2622,5.31038,23.1312,6.91379,0,0.0591534,0,0,0,0
3.83571,32.0531,7.75831,0.674972,0.30962,0,0,0,0,0
5.27783,9.31932,14.0981,29.0776,0,0,0,0,0,0
3.44468,4.70878,4.195,3.50289,3.6504,0.379567,0,0,0,0
2.99389,4.07164,5.38029,3.85921,14.1128,13.3304,1.17095,0,0,0
3.62807,2.91861,8.40824,2.96985,1.92025,0.110875,16.6624,0.341181,0,0
3.08421,3.24344,5.24782,20.1698,5.43666,11.182,0,0,0,0
3.81894,3.30652,14.4649,21.874,4.06444,2.69247,0.202978,0.445338,0,0
28.2682,12.9416,7.46855,1.65261,0.00408858,0,0,0,0,0
2.70703,3.78055,7.51944,9.10155,3.15074,4.46926,9.47638,0.788702,2.62944,0
14.2223,11.7268,0.534493,0,0,0,0,0,0,0
2.91113,45.2359,5.70539e-07,1.53352,1.27823,0,0,0,0,0
21.5721,2.44913,0.717424,7.5959e-05,2.52983,2.82566,1.14234,0,0,0
4.9305,49.7307,0.672854,0.924878,0.987686,4.03258,0.640171,0.959212,0.888244,0.00911843
5.06116,3.06473,20.8798,2.59757,9.42248,0,0,0,0,11.6892
3.52378,3.30295,3.04566,0,0,0.0273693,1.77853,5.51067,0.407874,0.946811
3.20747,3.235,3.18618,2.91478,4.33971,3.66686,6.44831,78.2788,6.41333,0.491428
2.02613,0,0,4.81819,1.80763,0.792791,1.45728,1.51333,0,0
4.17158,2.83881,12.0384,5.57716,1.04394,0.367834,2.58492e-05,0,0,0
3.46376,3.05506,6.08107,3.71217,4.42676,7.63097,4.47408,9.98023,1.13872,2.80524
2.9882,2.62926,3.09055,3.73005,3.52596,1.34015,13.735,0.0630421,0.204174,0
5.25704,3.87055,3.05743,3.38719,4.4109,3.73086,3.00801,3.40948,2.88537,2.74712
3.82772,4.09281,8.29433,7.41645,0.685995,0.806165,2.15586,2.99568e-05,0,0
3.71635,6.85486,36.0332,5.50813,0.207601,0,0,0,0,0
8.13667,20.9682,3.54481,0,0.357155,0,0,0,0,0
11.2474,3.64664,1.16928,0,0,0,0,0,0,0
5.46732,4.5872,12.618,0.231132,0,0,0,0,0,0
5.30285,17.496,1.02081,5.52225,2.92156,2.65208,0,0,0,0
3.19381,2.84734,3.87807,3.09856,3.13027,3.07309,2.95863,3.46826,8.96903,0.0248736
3.33498,3.53839,3.62961,14.5084,13.6662,2.69723,0.661532,0,0,0
4.12874,3.24836,4.70974,23.9374,19.593,0.358621,0.292817,0,0,0
8.73691,4.11525,4.75726,3.26743,15.7903,3.11712,0.322928,0.943895,0,0
5.89098,52.1304,24.4934,0.56965,0.0308812,0,0,0,0,0
36.5724,3.99584,0.099901,0,0,0,0,0,0,0
3.29663,48.8256,2.65382,0.318418,0,4.28885,1.05604,2.19784e-05,0,0
14.961,22.9564,3.49418,0,0.814858,0,0,0,0,0
35.5679,18.1854,0,0,0,0,0,0,0,0
26.2197,5.3766,1.08714,0.662944,1.28329e-05,0,0,0,0,0
4.11365,3.11615,4.94374,5.5525,0,0.0316019,0,0,0,0
3.21114,7.87146,18.0212,39.3023,0.205376,0,1.00449,0,0,0
3.08889,3.02991,5.4614,121.551,8.68704,10.9657,2.4856,0,0,0
9.71278,22.5741,0.220138,0,0,0,0,0,0,0
2.85229,3.52068,3.19045,4.20386,8.1841,4.28459,8.09955,0.878862,0.918495,0.0778471
6.7238,40.7467,0.436218,0,0,0,0,0,0,0
9.36594,34.7014,22.8383,11.7482,0,0,0,0,0,0
7.40769,19.2169,0.650056,0.316743,0,0,0,0,0,0
27.5243,6.34451,0.733366,1.26502,0.0515672,0,0,0,0,0
4.83769,4.09721,6.88781,4.03933,13.89,1.65013,0.681095,0,0,0.861036
5.11799,27.2741,4.2716,0.179679,0,0,0,0,0,0
3.49363,2.92176,3.70858,10.4278,9.44983,4.12836,0.47968,0,0,0
3.23455,4.06796,13.8582,8.71255,8.13659,1.56079,2.93918,0,0,0
21.7032,11.4665,1.42926,0.972465,0,0,0,0,0,0
3.23643,2.89208,3.31507,3.03708,4.03504,3.28414,4.59881,0.407683,7.49765,5.28506
23.5199,14.7878,0.214002,2.11114,0.804047,0.0903972,0.00291277,0.000288143,1.74197e-06,0
3.33098,30.3194,7.80076,12.4562,0,0,0,0,0,0
2.81568,22.0092,5.08016,4.60577,0.377562,0,0.845243,0.927098,0.0447694,0.00145761
9.17685,3.0738,3.73258,3.33037,3.06538,3.69576,3.22551,4.48474,81.8431,11.7327
10.4373,4.29729,2.28604,0.171632,0,0,0,0,0,0
3.93559,3.24385,3.14637,3.44976,2.78175,2.98835,2.87834,9.22408,0.365807,4.86228
3.80921,5.44281,4.22584,5.31948,3.12596,9.23755,8.31077,0.0383953,0.135304,0
14.8707,2.10646,1.10287,0.647386,0,0,0,0,0,0
5.72372,6.67111,4.24292,1.91005,0.14855,0.303719,0,0,0,0
4.41289,3.23861,66.6372,0.53253,0.78775,0.2625,0,0,0,0
2.51396,0.613366,0.528879,0,0.730823,0,0,0,0,0
27.9332,4.38068,5.62977,4.51566,2.50772,0,0,0,0,0
38.8608,39.3979,4.81684,1.01536,0,0,0,0,0,0
4.55372,5.14075,3.51506,6.80217,3.61262,2.86323,3.58337,13.9875,7.85871,26.2613
15.8945,4.4014,0,0,0,0,0,0,0,0
6.83568,22.5581,0.0448734,0,0,0,0,0,0,0
5.36363,9.7029,30.7566,1.03414,6.03123,0,0,0.0124895,0,0
4.08272,3.08681,3.84967,2.9855,3.50416,3.15002,4.80277,4.48532,0.197975,0.0559955
4.91423,4.36358,37.3615,6.4035,1.39135,0.273641,0,0,0,0
3.03255,6.55142,2.97748,3.07003,3.14543,2.95978,2.97532,4.75152,4.34201,6.20708
4.90299,70.9579,9.12838,0.101508,0.00121063,4.86296,0.789528,0,0,0
3.66947,12.0236,21.5181,0.4092,0.256104,0,0,0.0909,0,0
7.83966,20.5416,26.4532,0.393629,0.410527,1.94009,0.0543429,0,0,0
2.87757,3.00251,6.47371,11.8396,0.00555267,1.24894,0.668262,39.1123,0,0
5.61257,15.6076,22.4488,0.0232592,4.01687e-05,0,0,0,0,0
3.58494,27.2424,3.89892,24.5858,5.34494,0.761756,0.795665,0.206637,0,0
7.61876,4.30149,3.14379,8.67447,90.9734,1.52647,0,0,0,0
6.94346,3.97021,24.2002,41.3935,13.3074,8.9292e-06,0,0,0,0
7.91774,14.334,50.3803,0,0,0,0,0,0,0
5.10989,10.102,14.7742,27.8412,1.75098,0.51621,0,0,0,0
4.76046,3.55446,3.1084,6.33329,6.1332,4.23715,2.21793,0.0841374,1.4334e-05,5.70273e-05
56.4643,3.70951,2.168,1.134,0,0,0,0,0,0
24.6946,14.6263,4.23614,3.3804e-05,0,16.7489,1.79515,0.0396138,0,0
4.53373,17.0622,5.54498,0.125512,3.85207,0,0,0,0,0
3.99406,5.31125,17.3307,0.0986164,1.27169,0,0,0,0,0
12.4347,0.000430494,0,0,0,0,0,0,0,0
5.26334,6.70571,3.15784,36.0146,5.4294,24.7275,0.906638,1.09987,0,0
8.0071,12.2637,18.7506,18.9378,0.0176772,0,0,0,0,0
3.32285,3.45037,3.94568,18.0548,13.9448,3.19056,0.0791863,0,0,0
26.8109,4.49899,0.122026,2.54587,0,0,0,0,0,0
5.50392,9.01626,4.73965,5.81854,22.6707,0,0,0,0,0
5.6564,5.77631,5.33191,6.37256,7.22374,8.95186,0,0,0,0
3.59001,3.36775,3.84639,5.26531,47.565,13.7593,0.95898,1.95325,0,0
5.10298,2.94226,2.82261,3.46685,6.9757,3.23124,5.26525,39.6103,0.345533,0
24.3434,14.6603,1.37841,0,0.244288,0,0,0,0,0
10.8288,3.7156,0.00166,0,31.3026,0,2.72533,0,0,0
0.563058,32.994,0.7132,0,0,0,0,0,0,0
5.45901,10.4117,14.3833,1.70707,0,0,0,0,0,0
5.64254,12.9752,19.0596,4.50129,6.11184,0.352102,0,0,0,0
3.19903,3.60353,6.26128,3.24395,2.79203,3.36375,4.55222,3.59328,6.30329,4.81345
17.4063,4.32047,0.654141,0.306343,0.333401,8.56257,0,0,0,0
11.4869,5.97891,1.75764,2.5074,0.0889586,0,0,0,0,0
9.50093,23.3995,55.1399,2.21336,1.03133,0,0,0,0,0
4.87527,17.6708,31.1196,1.94408,0.683207,0,0,0,0,0
38.9797,4.35823,7.75974,0.442294,0.622638,0.922265,0.0869657,0,0,0
3.17499,2.78409,5.31704,3.32055,4.01881,4.60627,5.10627,18.3328,14.5583,5.74876
4.02963,3.43306,3.53743,44.01,0.0896556,0.366138,0,0,0,0
17.7705,2.70012,13.3002,14.9627,0.23324,0.317433,0,0,0,0
2.85361,6.69106,2.84103,3.26394,3.31914,2.85609,2.92896,3.53776,4.795,3.64237
15.7998,2.20007,0,0.121222,1.36981,0,0.107433,0,0,0
3.03661,6.96831,10.513,9.57509,6.04511,5.21549,0,0,0,0
5.94919,4.33409,6.74858,3.69422,2.91132,3.50971,3.39629,6.45606,8.64773,0
3.32908,3.48697,4.05388,4.04085,4.68273,3.00381,3.72259,17.2077,4.48159,0.247657
3.09325,16.7908,2.23457,2.46628,23.4042,0,0,0,0,0
3.32571,4.30615,4.08053,3.69756,5.89278,3.3316,7.38996,5.83564,8.22476,0.106367
58.449,5.69443,11.1369,2.82872,0.858562,7.66755e-05,0,0,0,0
27.2086,7.37673,13.9737,6.78752,0.170929,0,0,0,0,0
4.49297,4.9531,41.5007,1.31246,0.442498,0,0,0,0,0
2.80549,35.074,1.63716,2.23918,0,0,0,0,0,0
3.5041,32.2307,8.00488,3.03303,0,0,0,0,0,0
3.03077,3.92169,2.90866,3.1291,2.79852,5.13885,7.57474,3.0877,3.13714,3.49985
3.05878,5.08663,3.54604,21.5404,12.4238,2.34786,0.125734,0,0,0
9.42639,15.8599,0.565893,1.34532,0.407652,0,0,0,0,0
2.79003,4.46501,8.62573,17.1223,17.2554,0.174562,0,0,0,0
4.34015,14.3477,6.57932,7.0493,6.62463,6.07827,7.56789,0,0,0
2.89677,3.01731,4.01139,44.3155,4.76949,0.982235,0,0,0,0
3.02564,3.68426,3.43713,3.90923,4.41729,8.49066,5.47104,0,0,0
7.74641,57.8614,2.61781,0.00426039,0,0,0,0.365756,0.360711,0
12.8624,12.0488,1.02877,0.366781,15.5408,0,0,0,0,0
3.04434,2.87229,3.01818,4.1948,3.23908,3.49367,4.36383,5.15445,0.712756,0
11.4332,0.540259,0,0,0,0,0,0,0,0
5.73409,3.13856,2.89215,2.99763,3.77585,3.58662,5.8532,2.67148,3.39408,2.44142
63.9232,4.9727,0.76127,0,0,0,0,0,0,0
9.41358,21.462,1.20502,0,0,0,0,0,0,0
2.97942,6.11368,6.27558,8.49025,0.629749,1.05966,4.47653,0,0,0
4.60764,3.27183,3.00946,2.83111,6.82131,2.89537,2.98627,2.89877,4.8528,3.93008
4.94297,8.45249,4.02735,6.43349,3.70624,3.93711,0,0,0,0
97.816,0.871375,0.670321,3.7467,0.094809,2.17157,0,0,0,0
18.9786,7.9548,2.16934,0.578473,5.25981,0.00337721,0,0,0,0
7.3114,18.3875,3.24777,3.17355,0.0573902,0.303085,0,0,0,0
44.8437,5.99818,13.9423,0.652885,0,0,0,0,0,0
3.28657,5.51511,21.8478,0,0,0,0,0,0,0
5.07125,4.77913,3.16617,17.702,7.56544,3.88582,0.488799,2.08097,0,0
4.15271,109.277,1.28582,0.0014011,5.23219,23.1964,0.590709,0,0,0
50.2736,0.32004,2.09064,0,0,0,0,0,0,0
3.34488,4.25912,12.6681,12.8124,3.18651,3.19233,0.00151689,0,0,0
